timestamp,anomaly,flask_active_requests,flask_active_users,rate(request_processing_seconds_sum[30s]) / rate(request_processing_seconds_count[30s]),process_virtual_memory_bytes,process_resident_memory_bytes,process_cpu_seconds_total,system_cpu_usage_percent,system_memory_usage_percent,system_disk_usage_percent,rate(network_packet_recieved[30s])/rate(network_packet_sent[30s])
2025-04-15 01:29:02,1,1.0,0.0,1.6318117869999922,192397312.0,41570304.0,10.85,97.68,1.25,0.8,0.013528212100611827
2025-04-15 01:29:07,0,1.0,0.0,1.1994493166666873,192397312.0,41570304.0,10.91,104.55,1.33,0.8,0.013676636113445863
2025-04-15 01:29:13,0,1.0,0.0,1.199449316666687,192397312.0,41570304.0,10.91,104.55,1.33,0.8,0.013676636113445863
2025-04-15 01:29:18,0,1.0,0.0,1.027745645857148,192397312.0,41570304.0,11.01,51.66,0.83,0.8,0.012739856401069293
2025-04-15 01:29:23,0,1.0,0.0,1.0277456458571481,192397312.0,41570304.0,11.01,51.66,0.83,0.8,0.012739856401069295
2025-04-15 01:29:28,0,1.0,0.0,1.189315531333288,192397312.0,41570304.0,11.11,0.76,0.84,0.8,0.013263455793721504
2025-04-15 01:29:33,0,1.0,0.0,1.1893155313332877,192397312.0,41570304.0,11.11,0.76,0.84,0.8,0.013263455793721504
2025-04-15 01:29:38,0,1.0,0.0,1.1927930040000092,192397312.0,41570304.0,11.2,0.9,0.83,0.8,0.012706536227145838
2025-04-15 01:29:44,0,1.0,0.0,1.1927930040000092,192397312.0,41570304.0,11.2,0.9,0.83,0.8,0.012706536227145838
2025-04-15 01:29:49,0,1.0,0.0,1.188639621166639,192397312.0,41570304.0,11.280000000000001,0.02,0.83,0.8,0.012438577837059034
2025-04-15 01:29:54,0,1.0,0.0,1.1886396211666388,192397312.0,41570304.0,11.280000000000001,0.02,0.83,0.8,0.012438577837059036
2025-04-15 01:29:59,0,1.0,0.0,1.1888865556666512,192397312.0,41570304.0,11.37,0.03,0.83,0.8,0.012432997859704802
2025-04-15 01:30:04,0,1.0,0.0,1.1888865556666512,192397312.0,41570304.0,11.37,0.03,0.83,0.8,0.012432997859704802
2025-04-15 01:30:09,0,1.0,0.0,1.0183367725714367,192397312.0,41570304.0,11.44,1.02,0.83,0.8,0.012396404972561318
2025-04-15 01:30:14,0,1.0,0.0,1.0183367725714367,192397312.0,41570304.0,11.44,1.02,0.83,0.8,0.012396404972561318
2025-04-15 01:30:20,0,1.0,0.0,1.1863860363333552,192397312.0,41570304.0,11.530000000000001,1.11,0.84,0.8,0.013125153294495234
2025-04-15 01:30:25,0,1.0,0.0,1.1863860363333554,192397312.0,41570304.0,11.530000000000001,1.11,0.84,0.8,0.013125153294495236
2025-04-15 01:30:30,0,1.0,0.0,1.18627986233336,192397312.0,41570304.0,11.629999999999999,0.34,0.83,0.8,0.012993604923097576
2025-04-15 01:30:35,0,1.0,0.0,1.18627986233336,192397312.0,41570304.0,11.629999999999999,0.34,0.83,0.8,0.012993604923097575
2025-04-15 01:30:40,0,1.0,0.0,1.1923530641666955,192397312.0,41570304.0,11.75,0.02,0.83,0.8,0.013264957408312034
2025-04-15 01:30:45,0,1.0,0.0,1.1923530641666957,192397312.0,41570304.0,11.75,0.02,0.83,0.8,0.013264957408312036
2025-04-15 01:30:50,0,1.0,0.0,1.0213737834285763,192397312.0,41570304.0,11.86,0.03,0.83,0.8,0.012890768601770764
2025-04-15 01:30:56,0,1.0,0.0,1.0213737834285763,192397312.0,41570304.0,11.86,0.03,0.83,0.8,0.012890768601770762
2025-04-15 01:31:01,0,1.0,0.0,1.1897818359999897,192397312.0,41570304.0,11.96,0.02,0.83,0.8,0.01326348359830952
2025-04-15 01:31:06,0,1.0,0.0,1.1897818359999897,192397312.0,41570304.0,11.96,0.02,0.83,0.8,0.01326348359830952
2025-04-15 01:31:11,0,1.0,0.0,1.1897818359999899,192397312.0,41570304.0,11.96,0.02,0.83,0.8,0.01326348359830952
2025-04-15 01:31:16,0,1.0,0.0,1.1119366821428684,192397312.0,41570304.0,12.040000000000001,0.67,0.83,0.8,0.012628808243727597
2025-04-15 01:31:21,0,1.0,0.0,1.1119366821428684,192397312.0,41570304.0,12.040000000000001,0.67,0.83,0.8,0.012628808243727599
2025-04-15 01:31:26,0,1.0,0.0,1.3235841916666875,192397312.0,41570304.0,12.12,0.57,0.83,0.8,0.012982821599894376
2025-04-15 01:31:32,0,1.0,0.0,1.3359827132500282,192397312.0,41570304.0,12.209999999999999,0.03,0.83,0.8,0.012845582641172514
2025-04-15 01:31:37,0,1.0,0.0,1.3483812348333686,192397312.0,41570304.0,12.209999999999999,0.03,0.83,0.8,0.01270832066972829
2025-04-15 01:31:42,0,1.0,0.0,1.3483812348333686,192397312.0,41570304.0,12.209999999999999,0.67,0.83,0.8,0.01291474632646517
2025-04-15 01:31:47,0,1.0,0.0,1.1991815534999357,192397312.0,41570304.0,12.3,0.67,0.83,0.8,0.013121137374808505
2025-04-15 01:31:52,0,1.0,0.0,1.1991815534999357,192397312.0,41570304.0,12.3,0.67,0.83,0.8,0.013121137374808507
2025-04-15 01:31:58,0,1.0,0.0,1.191423693333339,192397312.0,41570304.0,12.39,0.53,0.83,0.8,0.012979611847798077
2025-04-15 01:32:03,0,1.0,0.0,1.1914236933333389,192397312.0,41570304.0,12.39,0.53,0.83,0.8,0.012979611847798075
2025-04-15 01:32:08,0,1.0,0.0,1.1860183071666672,192397312.0,41570304.0,12.47,0.05,0.83,0.8,0.012158303246826764
2025-04-15 01:32:13,0,1.0,0.0,1.1860183071666672,192397312.0,41570304.0,12.47,0.05,0.83,0.8,0.012158303246826763
2025-04-15 01:32:18,0,1.0,0.0,1.018210871714278,192397312.0,41570304.0,12.57,0.02,0.83,0.8,0.0119302517597996
2025-04-15 01:32:23,0,1.0,0.0,1.0182108717142782,192397312.0,41570304.0,12.57,0.02,0.83,0.8,0.0119302517597996
2025-04-15 01:32:28,0,1.0,0.0,1.1932602134999875,192397312.0,41570304.0,12.65,0.71,0.83,0.8,0.013259814400321908
2025-04-15 01:32:34,0,1.0,0.0,1.1932602134999872,192397312.0,41570304.0,12.65,0.71,0.83,0.8,0.013259814400321908
2025-04-15 01:32:39,0,1.0,0.0,1.1840089568333192,192397312.0,41570304.0,12.72,0.46,0.83,0.8,0.012708240758595828
2025-04-15 01:32:44,0,1.0,0.0,1.1840089568333192,192397312.0,41570304.0,12.72,0.46,0.83,0.8,0.012708240758595826
2025-04-15 01:32:49,0,1.0,0.0,1.1798030808333049,192397312.0,41570304.0,12.799999999999999,0.01,0.83,0.8,0.013126886950687689
2025-04-15 01:32:54,0,1.0,0.0,1.1798030808333049,192397312.0,41570304.0,12.799999999999999,0.01,0.83,0.8,0.013126886950687689
2025-04-15 01:33:00,0,1.0,0.0,1.0160232060000325,192397312.0,41570304.0,12.899999999999999,0.02,0.84,0.8,0.01239317360764864
2025-04-15 01:33:05,0,1.0,0.0,1.0160232060000323,192397312.0,41570304.0,12.899999999999999,0.02,0.84,0.8,0.012393173607648637
2025-04-15 01:33:10,0,1.0,0.0,1.1885012974999352,192397312.0,41570304.0,13.010000000000002,0.59,0.83,0.8,0.013264901786893598
2025-04-15 01:33:15,0,1.0,0.0,1.188501297499935,192397312.0,41570304.0,13.010000000000002,0.59,0.83,0.8,0.013264901786893598
2025-04-15 01:33:20,0,1.0,0.0,1.2059829088333345,192397312.0,41570304.0,13.09,0.55,0.83,0.8,0.012709679312759152
2025-04-15 01:33:25,0,1.0,0.0,1.2059829088333343,192397312.0,41570304.0,13.09,0.55,0.83,0.8,0.012709679312759152
2025-04-15 01:33:30,0,1.0,0.0,1.1870012446666274,192397312.0,41570304.0,13.169999999999998,0.02,0.84,0.8,0.012992133415263816
2025-04-15 01:33:36,0,1.0,0.0,1.1870012446666276,192397312.0,41570304.0,13.169999999999998,0.02,0.84,0.8,0.012992133415263816
2025-04-15 01:33:41,0,1.0,0.0,1.0195888061428247,192397312.0,41570304.0,13.24,0.01,0.83,0.8,0.012621209789133446
2025-04-15 01:33:46,0,1.0,0.0,1.0195888061428247,192397312.0,41570304.0,13.24,0.01,0.83,0.8,0.012621209789133447
2025-04-15 01:33:51,0,1.0,0.0,1.1959282958333688,192397312.0,41570304.0,13.32,0.43,0.83,0.8,0.012709999035691975
2025-04-15 01:33:56,0,1.0,0.0,1.1959282958333688,192397312.0,41570304.0,13.32,0.43,0.83,0.8,0.012709999035691973
2025-04-15 01:34:01,0,1.0,0.0,1.135258189846179,192397312.0,41570304.0,13.38,0.02,0.83,0.8,0.012736915014937279
2025-04-15 01:34:07,0,1.0,0.0,1.0832552418571597,192397312.0,41570304.0,13.38,0.02,0.83,0.8,0.012736915014937277
2025-04-15 01:34:12,0,1.0,0.0,1.1878120084615706,192397312.0,41570304.0,13.47,0.41,0.83,0.8,0.012724672228843862
2025-04-15 01:34:17,0,1.0,0.0,1.309794902833384,192397312.0,41570304.0,13.47,0.41,0.83,0.8,0.012709999035691973
2025-04-15 01:34:22,0,1.0,0.0,1.3193235687500457,192397312.0,41570304.0,13.55,0.03,0.83,0.8,0.012779177654886736
2025-04-15 01:34:27,0,1.0,0.0,1.3288522346667075,192397312.0,41570304.0,13.55,0.03,0.83,0.8,0.012848356274081499
